person,dialogue
rachel,"Well, well, well, hop back in bucko, cause I got four sixes! [lays down cards] I won! I actually won! Oh my God! Y'know what? [collects chips] I think I'm gonna make a little Ross pile. [holds up a chip] I think that one was Ross's, and I think--oh--that one was Ross's. Yes! [starts singing]: Well, I have got your money, and you'll never see it..."
rachel,And your fly's still open...
rachel,"Ha, I made you look...."
ross,Yeah.
joey,"You want to see her again, right?"
ross,Sure.
joey,"Well if you can't talk dirty to me, how're you going to talk dirty to her? Now tell me you want to caress my butt!"
ross,"OK, turn around. [Joey looks taken aback] I just don't want you staring at me when I'm doing this."
joey,"[turning around] Alright, alright. I'm around. Go ahead."
ross,"Ahem... I want.... OK, I want to... feel your... hot, soft skin with my lips."
joey,There you go! Keep going. Keep going!
ross,"I, er..."
ross,I want to take my tongue... and...
ross,....and....
joey,Say it... say it!
ross,...run it all over your body until you're... trembling with... with...
ross,[rushing to explain] Funny story!
joey,"Hey Chandler, while you were sleeping that guy from your old job called again."
joey,"And again, and again, and again... [phone rings, he answers] Hello? [hands phone to Chandler] And again."
joey,What a tool!
ross,"Look, you'll get there. You're an amazing chef."
chandler,"This is unbelievable. It's been like a half an hour. If this was a cartoon, you'd be looking like a ham right about now."
joey,"There's the waitress. Excuse me, Miss. Hello, Miss?"
chandler,It's Phoebe! Hi!
chandler,"Wait, wait! Wh-What are you doing here?"
joey,"No, no how come are you working here?"
chandler,Can we start over?
ross,"I don't know whether he's testing me, or just acting out, but my monkey is out of control. But, he keeps erasing the messages on my machine, supposedly by accident."
rachel,I couldn't be inner. Monica?
phoebe,"Monica, in or out?"
monica,[slams down cards] I hate this game!
phoebe,"OK Joey, your bet."
joey,"Ahhh, I fold like a cheap hooker who got hit in the stomach by a fat guy with sores on his face. [the girls look at him, confused] Oh, I'm out."
phoebe,Ross?
ross,"Oh, I am very in."
phoebe,Chandler?
chandler,Couldn't be more out. [throws in cards]
phoebe,Me too. Rachel.
rachel,"Uh, I will see you... and I'll raise you. [throws chips in pot] What do you say... want to waste another buck?"
ross,"No, not this time. [he folds] So... what'd you have?"
rachel,I'm not telling. [collects chips]
ross,"Come on, show them to me. [reaches for her cards, Rachel covers them up]"
rachel,No..!
ross,Show them to me!
rachel,Get your hands out of there! No!
ross,Let me see! Show them!
chandler,"Y'know, I've had dates like this."
rachel,"[deals new hand] Boy, you really can't stand to lose, can you? Your whole face is getting red... little veins popping out on your temple..."
phoebe,Plus that shirt doesn't really match those pants.
ross,"First of all, I'm not losing..."
rachel,"Oh, you are losing. Definitely losing. [phone rings]"
ross,Let's not talk about losing. Just deal the--
joey,"[to Ross] So, er... how did it go with Celia?"
ross,"Oh, I was unbelievable."
joey,"All right, Ross!"
ross,I was the James Michener of dirty talk. It was the most elaborate filth you have
joey,Whoa! And the... [gestures with hands] huh-huh?
ross,"Well, ahem... you know, by the time we'd finished with all the dirty talk, it was kinda late... and we were both kind of exhausted, so..."
joey,You cuddled.
ross,"Yeah, which was nice."
joey,"Yeah, where the hell is he?"
rachel,Ow ow ow. Ow ow ow. Ow ow ow.
monica,"Hi. Uh, my friend here was taking down our Christmas lights, and she fell off the balcony and may have broken her foot or ankle or something."
rachel,Ow ow ow. Ow ow ow. Ow ow ow.
monica,"All right. Name, address...Ok, in case of emergency call?"
rachel,You.
monica,Really?
rachel,Yeah.
monica,"Oh, that is so sweet. Oh gosh. I love you. Insurance?"
rachel,"Oh, yeah, check it. Definitely, I want some of that. Monica: You don't have insurance?"
rachel,"Oh, yeah, I've done that."
ross,"And then, like three days in a row he got to the newspaper before I did and pee-ed all over the crossword."
rachel,I've never done that.
chandler,"All right, now look at her and tell me she doesn't look exactly like her sister."
joey,I'm sayin' I see a difference.
chandler,They're twins!
joey,I don't care. Phoebe's Phoebe. Ursula's--hot!
chandler,"You know that thing, when you and I talk to each other about things. Let's not do that anymore."
joey,"Hey Pheebs, guess who we saw today."
phoebe,"Ooh! Oh! Fun! Ok. Um, Liam Neeson."
joey,Nope.
phoebe,Morly Safer.
joey,Nope.
phoebe,The woman who cuts my hair!
monica,"Ok, look, this could be a really long game."
chandler,Your sister Ursula.
phoebe,"Oh, really."
chandler,"Yeah, yeah, she works over at that place, uh--"
phoebe,"Riff's. Yeah, I know."
chandler,"Oh, you do? Because she said you guys haven't talked in like years."
phoebe,"Hmmm? Uh, yeah. So, uh, is she fat?"
joey,Not from where I was standin'.
phoebe,Where were you standing?
rachel,"Um, Pheebs, so, you guys just don't get along?"
phoebe,"It's mostly just dumb sister stuff, you know, I mean, like, everyone always thought of her as the pretty one, you know. Oh, oh, she was the first one to start walking, even though I did it, later that same day. But, to my parents, by then it was like ""yeah, right, well what else is new""?"
ross,"Oh, Pheebs, I'm sorry, but I've got to go. I've got Lamaze class."
chandler,"Oh, and I've got Earth Science, but I'll catch you in gym."
rachel,"So, is this just gonna be you and Carol?"
ross,"No, Susan's gonna be there too. We've got dads, we've got lesbians, the whole parenting team."
rachel,"[answering phone] Hel-lo, Rachel Green."
ross,"[mimicking Rachel] Mee mee, mee-mee mee."
rachel,[on phone]: Excuse me. [covers up phone; to Ross]: It's about the
rachel,"Barbara! Hi, how are you? [pause] Uh-huh. [pause] No, I understand. Yeah. Oh, oh, come on, no, I'm fine. Don't be silly. Yeah... oh, but you know, if-if anything else opens up, plea--Hello? Hello? [hangs up phone, very depressed]"
monica,"Sorry, Rach."
phoebe,"Y'know, there's gonna be lots of other stuff."
rachel,"Yeah...[sigh]....OK. Where were we? Oh, OK... five card draw, uh... jacks or better... nothing wild, everybody ante."
joey,"Look, Rachel, we don't have to do this."
rachel,"Yes, we do. [pause]"
monica,"Alright, check."
rachel,"Why, how much is this gonna cost?"
monica,"I have no idea, but x-rays alone could be a couple hundred dollars."
rachel,Well what are we gonna do?
monica,There's not much we can do.
rachel,"Um, unless, unless I use yours."
monica,No no no no no no no no no.
rachel,"Well, now, wait a second. Who did I just put as my ""In case of emergency"" call person?"
monica,That's insurance fraud.
rachel,"Well, all right, then, forget it. Might as well just go home. Ow!"
monica,Ok. Ok. I hate this.
rachel,Thank you. Thank you. I love you.
monica,"Hi. Um, I'm gonna need a new set of these forms."
monica,"I am really an idiot. You see, I was filling out my friend's forms, and instead of putting her information, I put mine."
monica,"Yep, that's me. I am that stupid."
ross,I had a dream last night where I was playing football with my kid.
ross,"No, no, with him. I'm on this field, and they, they hike me the baby. I know I've gotta do something 'cause the Tampa Bay defense is comin' right at me."
joey,Tampa Bay's got a terrible team.
ross,"Right, but, it is just me and the baby, so I'm thinkin' they can take us. And so I uh, I just heave it downfield."
chandler,What are you crazy? That's a baby!
joey,He should take the sack?
ross,"Anyway, suddenly I'm downfield, and I realize that I'm the one who's supposed to catch him, right? Only I know there is no way I'm gonna get there in time, so I am running, and running, and that, that is when I woke up. See, I am so not ready to be a father."
chandler,"Hey, you're gonna be fine. You're one of the most caring, most responsible men in North America. You're gonna make a great dad."
rachel,"Well, isn't that gonna be weird?"
ross,"No, no. I mean, it mighta been at first, but by now I, I think I'm pretty comfortable with the whole situation."
monica,"Ross, that's my jacket."
ross,I know.
ross,"I'm Ross Geller, and that's, that's my boy in there, and uh, this is Carol Willick, and this is Susan Bunch. Susan is Carol's... Who's next?"
ross,Susan is Carol's Carol's Carol's friend.
ross,Like buddies.
ross,You know how close women can get.
ross,Although I was married to her.
ross,Right.
ross,A little.
ross,"Absolutely. So, twins. Huh, that's like two births. Ouch."
chandler,"And (buzzing noise) to you too, Helen."
chandler,"Oh, ok. Send her in."
chandler,"Hi, Nina. Come on in."
chandler,"Uh, Yes. Yes. I've just been going over your data here, and little thing, you've been post-dating your Friday numbers."
chandler,"Well, it throws my WENUS out of whack."
chandler,WENUS. Weekly Estimated Net Usage Statistics.
chandler,"It's not just that she's cute, ok. It's just that she's really really cute."
ross,It doesn't matter. You don't dip your pen in the company ink.
monica,"Ross, your little creature's got the remote again."
ross,"Marcel, Marcel, give Rossie the remote. Marcel, you give Rossie the remote right now. Marcel, you give Rossie the remote..."
joey,Check.
ross,I'm in for fifty cents. [throws it in]
chandler,Call.
phoebe,I'm in.
rachel,I see your fifty cents... and I raise you... five dollars. [throws it in]
ross,"I thought, uh... it was a fifty cent limit."
rachel,"Well, I just lost a job, and I'd like to raise the bet five bucks. Does anybody have a problem with that?"
rachel,[to Ross]: Loser?
ross,"Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?"
joey,"Ok, you know what blows my mind? Women can see breasts any time they want. You just look down and there they are. How you get any work done is beyond me."
ross,Multiple orgasms!
joey,"No plans, huh?"
ross,"Not even, say, breaking up with Janice?"
joey,"Why do you have to break up with her? Be a man, just stop calling."
ross,Tony?
ross,"Oh, yeah, last week you had a wonderful, nutty, chocolatey kind of a cakey pie thing. [Rachel gives him a dirty look] Nothing, just, just, I'm fine."
ross,"That guy, he burns me up."
joey,"My god, Angela."
joey,"No, yeah, no, ok, but not yet. I don't wanna seem too eager. One Mississippi, two Mississippi, three Mississippi. That seems pretty cool. [he walks over to her] Hey, Angela."
joey,"Yeah, Ross. You and the baby just need better blocking. Oh, have either one of you guys ever been to the Rainbow Room? Is it real expensive?"
chandler,"Well, only if you order stuff."
joey,I'm takin' Ursula tonight. It's her birthday.
ross,Whoa. What about Phoebe's birthday?
joey,When's that?
ross,Tonight.
joey,"Oh, man. What're the odds of that happening?"
ross,You take your time.
chandler,There it is! So what're you gonna do?
joey,"What can I do? Look, I don't want to do anything to screw it up with Ursula."
chandler,And your friend Phoebe?
joey,"Well, if she's my friend, hopefully she'll understand. I mean, wouldn't you guys?"
chandler,"Man if you tried something like that on my birthday, you'd be starin' at the business end of a hissy fit."
monica,"Yes, yes she is."
rachel,"Hi, this is my friend Rachel."
monica,Hi.
rachel,Aren't you a little cute to be a doctor?
rachel,"I meant young, young, I meant young, young to be a doctor. Oh, Good Rach."
monica,Thank you.
rachel,Right.
rachel,"So, he said it was just a sprain, and that was it."
monica,"Uh, you left out the stupid part."
rachel,"Not stupid. The very cute, cute, cute doctors asked us out for tomorrow night, and I said yes."
monica,"I think it's totally insane, I mean, they work for the hospital. It's like returning to the scene of the crime. I say we blow off the dates."
rachel,"What? Monica, they are cute, they are doctors, cute doctors, doctors who are cute!"
chandler,"All right, what have we learned so far?"
ross,What the hell are you doing? You scared the crap outta me.
rachel,Was that the cake?
ross,"Yeah, yeah. I got a lemon shmush."
monica,"Come on, she'll be here any minute."
monica,Great.
